,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YGL113W,-49809.285166240414,-48836.285166240414,-48836.285166240414,-48930.285166240414,-48930.285166240414,-48930.285166240414,-48836.285166240414,-48930.285166240414,-49036.94202898551,-49444.70401783591,-49444.70401783591,-48930.285166240414,-49918.30997472159,-50500.53544494721,-49036.94202898551,-48930.285166240414,-48930.285166240414,-48836.285166240414,-50587.81250954927,-50587.81250954927,-48930.285166240414,-48946.65546218487
YGL115W,-28130.407830181513,-28113.407830181513,-28092.407830181513,-28113.407830181513,-28113.407830181513,-28113.407830181513,-28113.407830181513,-28113.407830181513,-28867.596969696973,-28867.596969696973,-28867.596969696973,-28867.596969696973,-28867.596969696973,-28822.596969696973,-28867.596969696973,-28113.407830181513,-28113.407830181513,-28113.407830181513,-28867.596969696973,-28867.596969696973,-28113.407830181513,-28130.407830181513
YGL120C,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67907.40481740481,-67231.78873348872,-67220.9555852644,-67220.9555852644,-66805.30414141413,-66905.67677014043,-66893.30414141413,-67231.78873348872,-67907.40481740481,-67907.40481740481,-67650.00017094015,-66229.53509379509,-66229.53509379509,-67907.40481740481,-66720.30414141413
YGL122C,-44139.896825396834,-44032.896825396834,-43688.896825396834,-43749.41630591632,-43749.41630591632,-43974.41630591632,-43688.896825396834,-43898.896825396834,-43906.47777777778,-43553.86123188406,-43553.86123188406,-43501.38422035482,-43501.38422035482,-44207.395322793156,-43906.47777777778,-43688.896825396834,-43688.896825396834,-43688.896825396834,-44107.3392857143,-44228.17857142858,-43749.896825396834,-43818.896825396834
YGL123W,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25538.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664,-25528.666666666664
YGL125W,-60921.919737919736,-60387.919737919736,-60336.919737919736,-60258.919737919736,-60336.919737919736,-60336.919737919736,-60336.919737919736,-60336.919737919736,-60928.26177957533,-61181.97466216216,-61181.97466216216,-60883.919737919736,-60935.896736596726,-60466.919737919736,-60928.26177957533,-60336.919737919736,-60336.919737919736,-60336.919737919736,-60486.919737919736,-60486.919737919736,-60336.919737919736,-60993.919737919736
YGL137W,-80871.78661225256,-80180.46616161618,-81383.60476559044,-81258.78661225256,-80871.78661225256,-80871.78661225256,-80671.67608593678,-80871.78661225256,-80492.67608593678,-81223.55756741825,-81223.55756741825,-80676.67608593678,-81403.37690590112,-80180.46616161618,-81258.78661225256,-80871.78661225256,-80871.78661225256,-80871.78661225256,-80766.67608593678,-80766.67608593678,-80871.78661225256,-80391.57668793196
YGL139W,-71332.11346496872,-71523.64652684481,-71170.83107913462,-71280.11346496872,-71098.83107913462,-71391.11346496872,-71280.11346496872,-71098.83107913462,-70935.83107913462,-70624.83107913462,-70624.83107913462,-71729.3060366898,-70868.83107913462,-71523.64652684481,-71170.83107913462,-71098.83107913462,-71098.83107913462,-71098.83107913462,-71680.36159224536,-71680.36159224536,-71098.83107913462,-71107.64652684481
YGL147C,-17288.25,-17288.25,-17715.41578947368,-17932.54901960784,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17533.17437533227,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25,-17288.25
YGL148W,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-38724.31428571429,-38949.119047619046,-38949.119047619046,-39836.357142857145,-39224.396969696965,-39428.91428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39194.31428571429,-39320.91428571429,-39320.91428571429,-39194.31428571429,-39275.91428571429
YGL156W,-96105.2127129418,-96178.15764047802,-96982.87937960845,-96498.87937960845,-96586.87937960845,-96586.87937960845,-96105.2127129418,-96586.87937960845,-96402.87937960845,-95303.03667568129,-95303.03667568129,-96302.87937960845,-96302.87937960845,-97069.39503027017,-96586.87937960845,-96586.87937960845,-96586.87937960845,-96586.87937960845,-96976.23440762138,-96976.23440762138,-96586.87937960845,-95912.87937960845
YGL157W,-28157.37037037037,-28139.138047138047,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28739.138047138047,-27464.381059470266,-27653.721726389555,-28190.878787878788,-28190.878787878788,-28383.002787068006,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28157.37037037037,-28005.138047138047,-28005.138047138047,-28157.37037037037,-28546.458333333332
YGL161C,-30249.05555555556,-30249.05555555556,-29729.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30326.38888888889,-30326.38888888889,-30215.38888888889,-30232.05555555556,-30297.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30249.05555555556,-30144.241269841274,-30144.241269841274,-30249.05555555556,-30026.05555555556
YGL167C,-84115.99999999999,-84115.99999999999,-84115.99999999999,-84115.99999999999,-84115.99999999999,-84115.99999999999,-84139.99999999999,-84115.99999999999,-83876.58764568763,-83670.5,-83670.5,-84467.99999999999,-84449.07465867464,-83756.16078431376,-83916.99999999999,-84115.99999999999,-84115.99999999999,-84115.99999999999,-84589.99999999999,-84589.99999999999,-84115.99999999999,-84740.99999999999
YGL173C,-133668.04300993128,-130587.00645440945,-132373.4022395905,-132922.04300993128,-133302.06758241757,-133668.04300993128,-133834.05789044924,-133302.06758241757,-132804.8853479853,-131839.37358124965,-131839.37358124965,-130672.77514755208,-130920.31175491179,-131860.67424242425,-133668.04300993128,-133302.06758241757,-133302.06758241757,-133302.06758241757,-131210.3117549118,-131210.3117549118,-133302.06758241757,-132563.4022395905
YGL187C,-14350.89161255411,-15580.84848484849,-15352.205627705627,-15580.84848484849,-15580.84848484849,-14350.89161255411,-14350.89161255411,-15580.84848484849,-15580.84848484849,-15509.814835164834,-15509.814835164834,-13909.30701754386,-15580.84848484849,-14862.970834506054,-15580.84848484849,-15580.84848484849,-15580.84848484849,-15580.84848484849,-14146.30701754386,-14146.30701754386,-15580.84848484849,-14794.463559126012
YGL190C,-38881.71591852697,-38929.52390533443,-38999.21591852697,-38707.69472037029,-38999.21591852697,-38881.71591852697,-38881.71591852697,-38999.21591852697,-38999.21591852697,-39262.85723866776,-39262.85723866776,-38929.52390533443,-38906.71737159294,-38929.52390533443,-38881.71591852697,-38999.21591852697,-38999.21591852697,-38999.21591852697,-36902.98716283717,-39253.64377289377,-38999.21591852697,-39047.31313752786
YGL191W,-10449.212121212122,-11151.293233082708,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10584.21212121212,-10608.544871794873,-10754.096296296295,-10449.212121212122,-10798.882653061224,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10449.212121212122,-10584.21212121212,-10584.21212121212,-10449.212121212122,-10449.212121212122
